NDUFB7
15
106
14
32
1
19
12
0
0
0
0
0
1
0
0
22
1
20
0
14
15
41
8
14
52
4
76
7
52
15
77
74
8
22
0
6
20
67
5
0
18
11
19
0
19
15
20
21
12
9
0
62
6
1
11
33
52
32
19
0
33
30
12
10
0
12
1
2
12
14
57
1
1
1
28
48
13
26
32
11
40
64
63
1
6
28
23
5
40
8
17
18
45
1
11
37
0
11
17
10
43
2
28
3
2
10
2
55
18
10
16
29
8
38
86
3
1
9
10
56
28
10
64
1
43
12
12
35
29
8
1
4
3
14
6
0
0
9
13
17
19
15
15
14
12
13
2
9
33
1
1
2
18
0
11
40
2
5
12
0
1
17
14
1
0
10
37
0
6
8
5
9
3
1
48
5
61
5
2
3
3
43
8
36
16
3
22
13
40
18
3
0
53
26
23
4
8
0
41
2
110
34
8
129
23
74
3
12
10
28
0
4
89
7
7
48
3
5
33
1
45
7
130
58
45
16
31
0
3
16
0
7
10
0
16
1
4
0
0
33
9
33
4
4
1
0
30
20
0
29
11
18
47
20
13
18
0
20
0
15
1
2
39
52
91
32
4
14
11
45
20
1
56
0
66
2
11
6
7
6
45
6
21
4
48
34
2
13
56
67
23
6
9
66
15
16
46
27
0
57
0
24
25
23
10
9
33
12
95
27
4
37
7
31
19
4
19
7
23
14
43
76
128
1
24
128
0
116
40
120
55
105
72
129
269
130
84
46
39
48
36
0
73
72
31
150
52
23
27
0
11
113
0
134
89
43
88
23
49
50
0
85
47
98
26
49
54
22
34
196
48
95
119
265
82
3
0
147
17
82
16
103
33
102
36
105
177
0
74
84
307
0
13
46
19
99
218
0
58
66
135
52
0
2
29
0
0
2
155
106
67
1
13
12
30
316
1
102
142
53
131
231
0
138
160
0
136
99
20
236
28
1
140
28
175
82
172
1
60
197
15
0
2
74
41
34
49
167
272
68
59
133
0
401
1
1
20
94
0
29
319
47
0
196
34
82
49
85
178
6
0
127
529
16
69
0
295
217
25
104
14
1
149
127
34
14
82
0
18
35
187
0
232
41
32
0
1
1
5
0
73
57
103
104
140
14
114
137
127
0
23
0
8
0
79
24
68
172
10
10
74
61
0
1
172
1
148
53
140
65
183
21
365
155
91
144
416
2
182
30
88
174
118
59
123
75
157
16
50
3
148
85
113
70
54
359
3
25
29
83
128
32
52
191
44
117
127
64
59
52
77
0
3
76
3
15
134
117
87
48
11
36
23
60
3
9
59
58
9
146
70
20
149
59
27
65
12
29
1
171
22
224
119
7
0
2
0
24
101
726
104
66
381
66
5
288
260
92
86
172
65
103
31
70
237
134
86
100
246
268
6
62
59
78
115
21
243
348
38
232
67
137
33
274
222
129
184
148
81
38
50
152
23
164
8
190
27
66
82
4
77
5
5
72
152
114
6
46
219
169
67
234
171
14
24
175
21
13
99
1
84
120
3
60
70
6
2
80
0
208
118
76
80
108
142
55
96
13
37
22
148
19
55
214
176
127
140
215
20
354
34
76
27
119
0
22
108
125
108
35
52
1
2
19
88
16
142
35
58
30
55
170
136
136
18
61
42
16
99
36
151
112
156
0
124
52
58
50
80
5
101
0
179
0
1
127
162
3
2
0
80
8
257
64
33
757
253
23
171
41
2
182
39
2
3
291
4
106
118
114
1
264
67
215
1
134
0
0
33
14
1
139
1
6
38
0
0
6
27
22
0
0
1
50
0
0
0
49
2
9
0
27
112
76
16
0
0
45
32
132
38
2
0
35
145
0
3
59
197
156
0
100
84
235
687
265
151
117
0
1
203
166
40
0
105
213
209
0
0
93
244
72
0
2
166
1
269
310
126
22
196
2
189
155
28
598
53
115
297
110
114
52
26
104
1
133
121
50
53
11
19
13
378
6
35
50
210
99
101
76
34
153
79
36
2
266
4
100
83
150
180
144
6
155
26
30
23
7
195
67
49
164
150
61
23
0
197
11
43
53
18
97
46
36
93
47
29
4
114
15
65
3
10
7
31
0
5
13
83
137
29
58
141
48
13
59
9
75
53
85
40
2
17
107
90
13
105
19
0
100
32
214
146
205
167
30
50
0
25
54
2
8
0
24
20
63
28
46
138
76
102
19
33
79
102
19
0
56
33
309
76
276
21
30
30
93
99
22
136
5
0
466
193
70
19
58
83
121
35
15
1
37
15
0
13
36
17
19
52
27
42
0
1
21
39
1
47
31
19
15
50
2
22
106
2
34
62
22
1
60
5
25
2
36
33
105
80
48
60
2
39
30
13
69
41
37
33
43
11
25
141
64
12
0
147
63
27
21
57
45
0
0
0
5
2
57
0
60
43
0
33
11
106
75
11
70
0
77
8
181
29
9
79
0
58
17
0
0
168
28
29
84
42
1
4
20
91
28
66
11
117
0
56
0
47
0
1
3
0
25
0
1
2
53
29
29
5
8
41
58
1
1
29
3
30
9
63
5
1
18
90
173
2
26
85
0
1
57
135
55
64
201
7
30
206
17
0
127
47
52
48
103
22
69
2
25
50
49
29
55
7
57
44
35
11
1
1
65
5
20
53
7
68
160
127
25
18
129
44
136
162
0
26
7
0
40
15
246
136
90
107
47
34
58
43
69
24
74
21
21
148
10
131
2
54
283
87
35
69
5
0
2
29
0
0
10
44
9
83
0
182
11
2
101
2
0
25
29
11
13
4
64
53
180
6
31
1
1
0
37
17
19
25
24
3
10
7
57
12
0
17
9
47
27
1
13
37
7
27
18
3
1
39
3
25
1
15
25
30
0
12
6
1
11
0
25
16
2
9
20
23
20
13
8
228
0
179
4
159
20
0
5
25
16
48
3
0
0
70
102
67
37
41
73
8
0
18
25
40
14
3
21
0
43
77
85
90
28
5
69
67
16
99
2
58
5
84
92
10
49
122
10
361
71
53
51
8
8
0
13
1
121
123
180
3
2
2
2
1
41
1
91
0
2
231
13
62
65
0
7
0
34
2
27
3
4
54
24
6
118
103
4
8
87
2
46
58
270
1
152
2
147
51
36
30
70
31
196
111
2
94
105
22
123
3
17
2
3
127
0
2
93
0
1
0
15
81
53
50
36
36
224
25
0
107
0
60
25
26
45
1
0
0
9
0
1
1
17
67
55
313
79
13
43
101
68
1
50
249
27
102
0
58
2
47
0
39
37
6
0
287
69
50
24
3
0
1
0
4
2
0
94
61
7
1
1
343
2
67
0
67
30
24
32
0
60
61
2
209
290
41
31
30
42
70
80
314
83
73
118
42
52
156
15
139
5
25
106
32
0
20
195
23
78
9
4
140
0
21
69
0
98
120
279
170
114
115
37
21
52
19
61
14
107
39
191
46
27
24
170
152
15
24
114
10
36
74
24
111
0
6
21
82
0
104
41
112
20
73
0
11
69
45
1
18
93
240
30
34
84
2
35
150
21
0
38
38
75
26
58
20
23
57
130
11
75
12
87
115
109
18
67
102
29
42
40
54
42
63
66
32
0
56
54
131
0
5
154
0
64
47
1
15
37
1
77
27
11
83
31
54
23
30
10
9
33
25
28
5
45
10
41
31
43
31
9
110
34
28
215
17
54
15
3
0
3
2
3
3
38
44
42
45
110
62
50
97
0
69
31
15
4
47
94
9
62
66
40
84
3
33
46
33
5
98
40
261
6
16
140
81
172
239
52
92
54
68
134
45
36
195
405
430
260
99
154
140
8
6
81
67
135
253
175
19
119
107
431
232
67
116
5
44
160
101
502
65
190
81
10
21
2
22
38
43
57
104
52
61
139
110
149
34
13
8
25
88
20
1
162
56
78
53
23
205
245
538
195
163
21
156
75
41
8
26
2
134
13
110
51
56
5
90
70
18
19
65
27
9
23
6
0
13
42
28
7
9
20
18
5
3
27
59
21
14
29
15
49
38
12
73
9
24
7
103
3
12
117
78
9
22
49
0
45
18
33
43
42
16
53
9
0
0
1
31
5
14
0
15
0
5
9
12
23
28
6
7
2
37
0
62
0
28
21
15
1
0
28
13
8
45
4
2
66
0
0
50
17
15
3
43
35
52
8
44
1
1
38
10
4
70
33
29
1
16
170
15
49
106
1
1
1
12
0
5
36
52
28
87
0
15
26
0
6
84
19
5
46
4
25
64
6
13
54
56
0
0
3
1
63
87
10
79
19
48
15
75
8
35
45
6
1
59
65
0
7
208
2
2
12
15
24
88
25
23
40
85
1
2
1
1
125
48
34
8
7
55
37
71
23
46
1
4
0
0
2
5
9
11
5
21
34
9
1
1
15
14
25
0
12
1
1
20
41
5
28
8
23
42
0
1
1
3
65
0
8
20
0
16
15
8
4
21
0
1
2
56
24
1
45
0
12
0
16
0
55
48
20
42
1
0
0
82
1
54
0
10
0
0
19
2
0
42
7
17
36
19
0
0
68
1
0
4
1
1
27
65
2
15
14
0
0
71
18
32
24
1
0
23
7
13
0
1
0
165
41
0
38
0
20
0
0
1
0
8
19
23
58
88
133
31
9
0
0
0
27
1
29
38
50
45
0
1
0
53
2
24
24
0
24
5
4
0
0
0
18
0
0
18
0
0
0
0
26
18
18
42
13
0
2
0
0
5
0
25
0
0
0
25
5
0
0
0
0
33
45
0
13
45
0
0
0
30
8
20
0
0
9
1
0
18
15
8
19
16
1
6
0
4
0
94
1
47
27
13
1
14
35
45
30
15
4
11
1
1
64
4
13
11
1
11
9
7
2
81
0
1
0
20
0
133
24
25
16
13
74
75
0
0
8
0
20
23
0
1
15
14
42
0
15
0
0
7
9
6
5
0
19
0
33
0
1
24
8
1
2
16
0
10
0
12
0
0
0
28
27
68
0
0
1
13
1
17
0
0
0
0
39
99
0
0
0
9
4
14
25
279
9
2
1
0
0
1
57
1
2
44
0
14
38
21
1
4
3
0
1
17
85
1
0
0
0
0
0
0
0
9
0
0
0
3
0
23
1
0
0
56
39
9
5
1
28
22
0
14
16
59
52
0
1
1
75
0
70
30
0
2
42
1
9
38
0
32
5
85
1
77
18
0
0
0
7
0
33
1
0
0
0
0
19
0
0
0
6
1
8
53
41
15
33
0
2
10
1
3
3
0
16
2
5
0
20
48
1
49
0
4
10
0
0
14
0
1
13
34
36
0
19
3
16
3
4
10
42
79
2
18
15
1
20
10
138
185
7
64
225
194
527
344
241
3
71
186
50
73
73
55
105
222
217
291
445
1
272
87
72
316
51
125
174
31
25
86
1
56
256
0
54
160
0
0
75
143
2
36
0
60
301
0
39
58
88
66
3
1
22
33
20
195
40
103
126
240
278
170
1
60
89
46
49
112
7
89
321
45
17
73
22
117
28
2
180
1
50
357
175
320
12
3
272
153
159
466
30
18
74
170
15
52
0
35
24
11
78
0
11
0
1
22
0
0
1
31
0
27
30
0
0
43
0
0
0
15
2
0
0
17
1
1
0
2
0
14
0
31
27
9
0
68
1
23
3
43
18
0
56
33
196
32
662
40
178
19
0
3
1
2
0
5
109
36
0
0
71
8
0
18
0
1
117
0
26
142
1
348
0
47
0
0
3
4
229
1
10
0
17
5
82
5
0
29
2
53
36
25
0
13
1
0
13
2
0
0
0
0
7
0
0
0
46
1
1
4
21
35
1
3
0
0
1
0
61
75
0
1
0
0
4
0
31
0
14
1
0
5
2
131
6
20
10
10
36
30
108
1
1
13
3
4
11
140
0
0
12
25
27
58
22
3
25
24
1
6
0
23
20
87
24
0
38
74
0
4
49
1
28
43
63
0
15
1
151
62
33
7
27
0
52
0
32
18
5
46
22
58
45
4
71
30
57
38
79
27
60
16
21
40
104
28
43
32
77
1
0
23
1
14
21
25
11
6
2
37
24
0
39
10
1
24
60
71
2
1
21
2
71
0
9
0
2
14
32
23
54
85
9
0
31
69
1
42
54
6
107
30
5
30
25
90
11
336
19
47
29
18
13
19
2
0
2
117
0
8
9
18
28
69
8
46
43
12
0
51
0
15
2
1
47
1
4
2
2
16
72
14
14
9
10
34
13
62
0
14
40
9
26
2
0
16
1
103
2
1
23
0
7
21
20
2
11
0
3
65
3
2
0
0
9
5
19
5
20
86
105
64
11
0
3
2
3
19
115
101
8
1
2
29
2
23
37
24
76
2
24
11
0
26
28
67
27
1
15
31
15
9
138
1
33
37
13
115
23
30
53
15
18
55
112
1
37
2
26
20
0
19
16
4
29
6
22
37
3
32
23
27
40
28
20
4
85
67
16
31
3
0
18
37
49
35
33
53
3
31
4
14
142
0
8
73
128
18
3
71
20
5
25
0
165
247
9
3
1
20
1
1
20
0
334
35
1
68
14
17
7
59
5
26
31
4
0
61
0
16
21
29
4
10
8
49
26
7
6
1
8
9
1
29
17
27
23
5
11
11
0
7
7
47
33
50
9
3
7
86
1
5
69
2
5
32
49
17
24
32
40
92
35
74
18
6
107
72
16
104
96
13
9
24
84
65
69
15
55
2
2
126
1
14
29
0
2
18
21
1
24
203
1
44
69
0
0
32
28
2
0
58
1
0
5
0
41
17
8
2
0
3
33
0
81
21
0
7
24
7
6
16
0
26
0
14
2
24
2
125
0
19
57
49
59
27
0
67
2
2
16
54
4
23
16
54
31
4
1
60
45
2
20
30
19
11
17
87
29
59
11
26
81
47
1
42
19
24
1
0
54
62
65
30
125
4
0
113
110
0
135
53
79
141
0
32
19
23
3
62
22
19
75
14
19
63
0
13
106
89
3
5
37
3
48
49
27
6
0
22
3
302
350
105
383
164
0
28
34
40
90
62
23
38
127
53
113
31
3
2
0
1
29
51
0
45
47
1
87
92
14
247
56
27
38
17
130
201
326
112
33
160
177
85
194
110
0
58
243
138
21
53
50
45
44
3
29
26
124
117
1
33
1
81
25
1
19
7
0
0
3
24
18
52
8
128
2
1
4
29
80
75
4
84
6
24
1
168
52
27
0
3
33
0
35
2
13
144
80
29
5
72
2
4
1
4
34
1
31
19
26
27
14
124
26
30
20
3
13
12
2
106
112
63
103
12
19
74
28
41
182
0
60
26
120
0
12
22
45
121
26
109
44
17
1
87
99
49
77
189
98
52
27
35
82
98
11
33
33
106
137
29
21
26
123
65
20
4
18
75
18
120
19
7
270
1
145
124
101
1
244
429
26
238
214
15
324
61
29
2
11
57
22
104
19
14
2
101
1
0
0
0
0
1
1
38
24
55
5
19
9
4
71
0
10
59
0
8
2
13
22
11
2
56
8
2
18
0
0
15
1
68
12
0
36
100
5
12
12
0
0
81
32
2
3
51
10
55
12
2
65
2
17
17
22
73
17
0
72
30
17
7
52
8
52
23
14
0
0
0
1
13
4
1
0
0
9
0
1
0
0
0
9
29
0
11
40
32
0
0
20
6
6
0
1
0
18
0
7
1
20
2
0
15
2
12
1
47
10
1
0
5
0
33
1
0
0
17
6
0
2
0
0
29
1
9
1
1
6
0
14
0
3
5
35
26
5
8
35
33
0
11
16
7
9
10
1
4
49
4
45
0
0
1
0
10
19
2
10
3
4
3
0
0
4
1
1
9
0
10
13
4
2
0
15
4
13
5
4
0
10
17
19
1
0
1
15
6
0
12
2
0
15
0
0
0
0
0
0
12
0
0
0
0
8
13
0
0
6
0
0
0
11
11
30
0
0
0
19
10
0
2
7
14
4
0
6
0
2
30
0
4
0
0
2
31
0
0
0
0
14
0
1
0
33
0
2
71
33
1
0
0
6
1
0
31
16
53
1
77
80
0
13
0
21
0
1
8
19
0
6
2
1
3
13
1
1
0
0
1
40
34
0
53
5
0
0
38
10
28
0
1
76
39
0
0
10
0
5
27
60
1
11
1
25
48
28
9
33
0
25
36
43
6
16
21
7
4
48
1
25
3
10
3
3
21
8
17
2
21
2
94
10
6
2
2
55
1
19
1
60
88
2
1
105
2
29
10
0
2
16
3
20
15
16
17
47
85
1
0
56
32
24
26
0
49
0
3
2
0
0
0
4
1
0
17
0
31
47
10
22
42
1
14
0
30
67
31
129
22
1
4
0
22
6
0
60
25
23
1
29
0
31
128
2
31
0
19
0
1
5
61
117
33
38
29
3
47
3
118
56
0
0
119
2
127
52
9
86
0
84
2
0
12
53
1
0
0
58
28
41
2
4
18
5
0
3
3
0
0
0
8
0
21
0
9
0
16
0
10
9
2
5
9
3
0
8
1
0
0
15
0
1
6
12
23
5
12
0
8
14
16
11
1
20
0
9
0
43
17
0
9
14
5
1
0
21
4
1
6
21
2
16
0
12
10
6
5
4
5
1
0
0
0
7
0
0
0
1
37
0
5
39
14
1
52
10
6
0
11
47
5
449
4
19
2
3
83
4
0
0
140
336
169
1
10
323
91
72
3
88
2
1
1
0
5
5
202
112
0
129
211
172
2
4
2
0
194
24
8
111
44
132
0
47
78
49
26
59
0
4
53
228
5
32
650
6
79
9
52
153
67
4
0
0
0
137
2
6
1
22
126
0
26
64
0
0
227
0
0
10
2
0
7
65
222
446
85
29
0
18
1
14
20
88
43
115
48
3
10
15
3
78
2
1
37
2
33
39
2
52
2
185
463
186
2
5
0
6
66
3
47
0
0
17
167
3
50
1
0
5
7
70
4
0
85
20
2
0
4
237
15
67
64
0
1
1
19
66
31
89
165
1
2
3
9
2
0
40
4
9
9
0
37
115
4
96
0
42
187
55
152
42
2
5
68
98
140
1
140
8
4
43
13
79
53
1
53
34
2
18
35
0
67
1
33
0
19
1
0
42
20
61
30
31
0
13
1
8
2
25
25
18
4
10
3
6
239
100
133
97
5
89
1
17
96
45
123
3
3
174
18
40
54
33
18
8
2
234
4
43
1
2
28
2
1
48
22
1
27
0
0
1
15
3
2
60
0
0
0
0
1
19
24
25
5
0
0
0
0
0
0
1
0
0
0
2
1
21
5
1
13
2
2
1
1
0
26
1
24
0
0
1
1
8
0
0
4
19
17
1
0
1
1
61
4
4
138
58
21
47
4
10
20
0
26
182
2
6
334
35
68
196
46
9
6
96
2
1
42
77
1
3
51
5
12
3
2
51
4
14
22
6
3
191
39
10
1
18
23
58
69
19
24
177
39
5
101
0
54
242
49
33
6
43
281
6
6
10
14
34
10
15
10
4
0
0
0
4
0
0
0
0
30
3
0
0
0
0
0
0
0
15
38
0
78
30
2
0
57
1
0
0
1
1
2
0
68
0
22
0
2
0
38
0
1
5
12
0
1
0
12
0
0
31
6
0
19
0
0
8
21
12
0
26
0
1
1
0
0
59
110
1
1
14
24
1
0
0
52
39
97
1
39
22
2
0
0
1
0
33
1
0
1
