File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,-3.712624188040248,0.6283282913193589,1.5892670426179765,True
Visium_control_P1.h5ad,1.1997289699568832,-0.28850859627867886,2.1955670366281717,True
Visium_control_P1.h5ad,1.0413770717635238,-0.6585490129962082,2.630525669332947,True
Visium_control_P1.h5ad,-2.622617002104274,0.5032644845471268,1.631229164169415,True
Visium_control_P1.h5ad,-0.4246430355057633,-1.385187449313652,2.1594940784741086,True
Visium_control_P1.h5ad,2.8174471897139632,-1.1146743916049118,1.9140282541556966,True
Visium_control_P1.h5ad,0.0834016841902816,-0.3394331358447189,2.765678360990209,True
Visium_control_P1.h5ad,4.045393947984227,1.0074742223062103,2.3099985615372467,True
Visium_control_P1.h5ad,0.3387589496626937,-0.9222738169207687,2.1608516666729285,True
Visium_control_P1.h5ad,-1.5601172405228532,-0.7249880455508346,2.1576875683110233,True
Visium_control_P1.h5ad,-0.6556324916825211,-3.0522385262026903,2.0142244328448635,True
Visium_control_P1.h5ad,2.8487281841292464,2.308135566853035,0.0,True
Visium_control_P1.h5ad,-0.26084565696572426,-3.0298133514895556,2.2319994079436185,True
Visium_control_P1.h5ad,3.627763752366551,0.08209645523880771,2.540920533148584,True
Visium_control_P1.h5ad,-0.9631028133377946,0.873133552812088,0.0,True
Visium_control_P1.h5ad,-5.903107519720546,-1.2349980495944137,2.7182831105216896,True
Visium_control_P1.h5ad,0.2447800678267562,-2.7436681412234423,2.280695969001134,True
Visium_control_P1.h5ad,-0.9289503055558122,-0.8494125031008835,2.5886268550363383,True
Visium_control_P1.h5ad,-0.7262883144364274,-1.7072632931246872,1.7378202079823746,True
Visium_control_P1.h5ad,3.526689533616551,1.4639046765789872,0.0,True
Visium_control_P1.h5ad,-4.212325926397792,0.534798768900383,1.5660874715604867,True
Visium_control_P1.h5ad,-4.299178774927608,-2.215156855441582,2.4327015705184993,True
Visium_control_P1.h5ad,-0.5908865886673844,-0.22550004944945523,2.483990479316221,True
Visium_control_P1.h5ad,-4.503733094309322,-0.5277460239901657,1.3761065057593294,True
Visium_control_P1.h5ad,-2.4419372039780534,0.20274209751938632,2.161078157421274,True
Visium_control_P1.h5ad,-3.1163060623154557,-1.6716125629916305,2.4877760922159533,True
Visium_control_P1.h5ad,2.747646335984715,0.8659511037096863,2.937906956696361,True
Visium_control_P1.h5ad,0.1673269313826644,-1.972296299792778,2.503347611604877,True
Visium_control_P1.h5ad,1.6503195804610336,2.2806848861203077,0.0,True
Visium_control_P1.h5ad,-1.838944192503444,-1.164908947803032,1.8135459016896678,True
Visium_control_P1.h5ad,0.3608980220809066,-0.1774908922686691,2.2473496610307606,True
Visium_control_P1.h5ad,-6.172156448935024,-1.1699889324679489,2.7784676339395573,True
Visium_control_P1.h5ad,2.098612312699803,0.6275433577523117,2.015726797388694,True
Visium_control_P1.h5ad,-0.337312694166652,1.4786478556618576,2.549943128388163,True
Visium_control_P1.h5ad,1.0685000461592757,0.8288717992529755,1.9742963344521665,True
