"source","target","pathway_name","prob","pval"
"C5","C3","CXCL",8.90960433003612e-05,0.03
"C5","C3","EDN",0.0015378463725598,0
"C5","C3","EGF",0.00742328677705309,0
"C5","C3","EPHA",0.00460752839398896,0
"C5","C3","EPHB",0.00596309401112737,0
"C5","C3","FGF",0.00112508171863418,0
"C5","C3","GAS",4.22208253113919e-05,0
"C5","C3","GDF",0.000113494385913119,0
"C5","C3","HGF",5.13886274191308e-06,0
"C5","C3","HSPG",0.000741134383647067,0
"C5","C3","IGF",0.000262106709134364,0
"C5","C3","JAM",0.00223622582690992,0
"C5","C3","LAMININ",0.0418492203066494,0.00204081632653061
"C5","C3","LIFR",0.00229922121870782,0
"C5","C3","NCAM",0.00160175229472131,0
"C5","C3","NOTCH",0.00895976491149192,0.00333333333333333
"C5","C3","NRG",0.00020756583031747,0
"C5","C3","NRXN",3.16072855125685e-05,0
"C5","C3","PARs",0.000307132022611421,0
"C5","C3","PDGF",0.00388520234082233,0.01
"C5","C3","SELL",0.0054749396667481,0.005
"C5","C3","SEMA3",0.00597471686197544,0.00214285714285714
"C5","C3","SEMA4",0.0007740928034506,0
"C5","C3","SEMA5",7.31883487098409e-06,0.03
"C5","C3","SEMA6",0.00141711473848333,0
"C5","C3","SEMA7",0.00187211171295542,0
"C5","C3","TENASCIN",0.00292836116986648,0
"C5","C3","TGFb",0.0025085393806149,0.00333333333333333
"C5","C3","THBS",0.00182795671597676,0.014
"C5","C3","THY1",5.36689568529397e-05,0
"C5","C3","TRAIL",0.000977604026622426,0.01
"C5","C3","WNT",0.00138056450193188,0
"C5","C3","ncWNT",0.0144909900277857,0
"C5","C4","ACTIVIN",0.000104978664406582,0.00333333333333333
"C5","C4","AGRN",0.000272357290664408,0
"C5","C4","ANGPT",0.00042847982191478,0
"C5","C4","BTLA",0.00031833492951457,0
"C5","C4","CADM",0.00014152927697269,0
"C5","C4","CD22",4.08464163745542e-05,0
"C5","C4","CD96",1.96570791140167e-05,0
"C5","C4","CLDN",1.37126514475149e-05,0
"C5","C4","COLLAGEN",0.00688847143006004,0.00185185185185185
"C5","C4","COMPLEMENT",5.46944744802849e-05,0
"C5","C4","CSF",0.000118058166449133,0
"C5","C4","CXCL",0.00194518372404006,0
"C5","C4","EDN",0.000583051323546266,0
"C5","C4","EGF",0.0102027442435664,0
"C5","C4","EPHA",0.00142423125694398,0
"C5","C4","EPHB",0.000378503511997258,0
"C5","C4","FGF",0.00160247669579204,0
"C5","C4","GDF",0.000135402040191057,0.00333333333333333
"C5","C4","HSPG",0.000650279133127281,0.01
"C5","C4","ICAM",1.9997466472372e-05,0
"C5","C4","IGF",5.75989382550724e-05,0
"C5","C4","IL16",0.00022814689293254,0
"C5","C4","JAM",0.000303041645612727,0
"C5","C4","LAMININ",0.0183131003784111,0.00151515151515152
"C5","C4","LIFR",0.00123268102969313,0
"C5","C4","MHC-II",0.000170525420861599,0.02
"C5","C4","NCAM",0.00258311227094616,0
"C5","C4","NOTCH",0.00302279128984271,0.0075
"C5","C4","PACAP",2.22847221096071e-05,0
"C5","C4","PARs",0.000523190133885034,0
"C5","C4","PDGF",0.00788898290760969,0.00666666666666667
"C5","C4","SELL",0.00418086659534442,0.02
"C5","C4","SEMA3",0.00343777961674627,0.00272727272727273
"C5","C4","SEMA4",0.000406174944482812,0
"C5","C4","SEMA5",6.37567694600208e-05,0
"C5","C4","SEMA6",0.000630129728267983,0.00333333333333333
"C5","C4","SEMA7",0.00099928275459779,0
"C5","C4","TENASCIN",0.0010640817792526,0
"C5","C4","TGFb",0.00113694854191878,0
"C5","C4","THBS",0.000845967443734324,0.015
"C5","C4","THY1",2.13846084440996e-05,0
"C5","C4","WNT",0.000527294075701221,0
"C5","C4","ncWNT",0.00583856652989,0
"C5","C5","ACTIVIN",0.000597595916812357,0
"C5","C5","AGRN",0.000583432837925852,0
"C5","C5","BMP",0.00214866572386943,0
"C5","C5","BTLA",0.000111021235584629,0
"C5","C5","CADM",0.00201864490369039,0
"C5","C5","CCL",0.000637115328275991,0
"C5","C5","CD22",5.73569535012265e-05,0
"C5","C5","CD39",0.000106250981014294,0
"C5","C5","CD45",5.73569535012265e-05,0
"C5","C5","CD96",7.15195135510973e-05,0
"C5","C5","CDH",0.00108803628739449,0
"C5","C5","CLDN",7.31035984251643e-05,0.01
"C5","C5","CNTN",0.000189295928004439,0
"C5","C5","COLLAGEN",0.00110852422586225,0.0025
"C5","C5","CSF",0.000117219510911234,0
"C5","C5","DESMOSOME",6.96595714825191e-06,0
"C5","C5","EDN",7.44387635268016e-05,0
"C5","C5","EGF",0.0253129036056207,0
"C5","C5","EPHA",0.00367363678958685,0.001875
"C5","C5","EPHB",0.00243084523899168,0
"C5","C5","FGF",0.000450017488437678,0.00285714285714286
"C5","C5","GAS",7.70646199754245e-05,0
"C5","C5","GDF",0.000395230143130118,0
"C5","C5","GDNF",7.57172620668299e-05,0
"C5","C5","HGF",2.97240365709905e-05,0
"C5","C5","HSPG",0.00139240062500983,0
"C5","C5","ICAM",0.000182815424126592,0
"C5","C5","IGF",0.0016344586912581,0
"C5","C5","LAMININ",0.00647230164290601,0.000909090909090909
"C5","C5","LIFR",0.000350748577648485,0
"C5","C5","NCAM",0.00108776714174969,0
"C5","C5","NOTCH",0.00383633323716997,0.006
"C5","C5","NRG",0.00527221072361104,0
"C5","C5","NRXN",0.00342796216325985,0
"C5","C5","PACAP",0.000839733539384582,0
"C5","C5","PARs",0.000289413617525769,0
"C5","C5","PDGF",0.00422189435236389,0.002
"C5","C5","SELPLG",9.61984884035628e-05,0
"C5","C5","SEMA3",0.00680229720576207,0.000952380952380952
"C5","C5","SEMA4",0.00139407250259352,0
"C5","C5","SEMA5",0.00116015502633162,0
"C5","C5","SEMA6",0.00315097490867447,0.0025
"C5","C5","SEMA7",2.49772432348054e-05,0
"C5","C5","SN",0.000414875156619637,0
"C5","C5","TENASCIN",0.00110496367588653,0
"C5","C5","TGFb",0.00174230133428212,0
"C5","C5","THBS",0.000181317705678155,0.0133333333333333
"C5","C5","THY1",0.000151780202829444,0
"C5","C5","WNT",0.00240265178602367,0
"C5","C5","ncWNT",0.00399628507769171,0
"C5","C6","AGRN",0.000453333457499866,0
"C5","C6","CADM",0.000245765431259245,0
"C5","C6","CD22",1.87545702266572e-05,0
"C5","C6","CD96",0.000374815089663684,0
"C5","C6","CDH",0.00413811562129718,0
"C5","C6","COLLAGEN",7.89468787153022e-05,0.00333333333333333
"C5","C6","DESMOSOME",7.03021016088381e-05,0
"C5","C6","EDN",2.24239589053068e-05,0
"C5","C6","EGF",0.000131685611355195,0.015
"C5","C6","FGF",0.000586769877933865,0
"C5","C6","HSPG",0.00108210526127547,0
"C5","C6","IGF",0.000231066302673157,0
"C5","C6","LAMININ",0.00608426853219088,0.00157894736842105
"C5","C6","LIFR",0.000166253014419439,0
"C5","C6","NCAM",0.00164492812866852,0.015
"C5","C6","PARs",0.000206875258839183,0
"C5","C6","SEMA4",3.23771126096035e-05,0
"C5","C6","THBS",0.00052292304156916,0.035
"C5","C6","ncWNT",0.00192002238547343,0
"C5","C7","AGRN",0.000166220107756075,0.02
"C5","C7","ANGPTL",0.000123655087691405,0
"C5","C7","BTLA",8.92247401337011e-05,0
"C5","C7","CADM",0.000378292692637478,0
"C5","C7","CD22",0.000241574523007621,0
"C5","C7","CD96",0.000242047751117334,0
"C5","C7","CDH",0.00314505666370006,0.03
"C5","C7","COLLAGEN",0.0128983568420764,0.00230769230769231
"C5","C7","COMPLEMENT",0.00427879356838268,0
"C5","C7","CXCL",0.000715083593784605,0
"C5","C7","DESMOSOME",9.23038417005265e-05,0
"C5","C7","EDN",6.74682678517434e-05,0
"C5","C7","EGF",0.000102522732192527,0.015
"C5","C7","FGF",0.000680375889084137,0
"C5","C7","FN1",0.00387289064707497,0
"C5","C7","ICAM",0.00125453120909401,0.0025
"C5","C7","IGF",0.000314502684837638,0
"C5","C7","IL1",0.000180635178708332,0.02
"C5","C7","JAM",0.000438881695984677,0
"C5","C7","LAMININ",0.0251017749182529,0.00233333333333333
"C5","C7","LIFR",0.000101671276883718,0
"C5","C7","NCAM",0.00150104102529959,0.01
"C5","C7","PARs",0.000188219703021811,0
"C5","C7","SELPLG",0.00225309870458702,0
"C5","C7","SEMA3",0.000364904973895849,0
"C5","C7","SEMA4",5.33587037616923e-05,0
"C5","C7","SEMA5",3.05407938629345e-05,0
"C5","C7","SEMA6",4.62897837429846e-05,0
"C5","C7","SEMA7",0.000147615522131592,0
"C5","C7","TENASCIN",0.000929291865357282,0
"C5","C7","THBS",0.00066356497598156,0.02
"C5","C7","THY1",0.00111379147349812,0
"C5","C7","WNT",4.11163884717326e-05,0
"C5","C7","ncWNT",0.00148746385565988,0
"C5","C8","ACTIVIN",2.73321908341942e-06,0
"C5","C8","AGRN",0.000200845988696783,0.01
"C5","C8","ANGPT",0.00570856149095029,0
"C5","C8","ANGPTL",0.00034512288778655,0
"C5","C8","BMP",0.000614355312213766,0
"C5","C8","BTLA",0.00031007609184944,0
"C5","C8","CADM",1.79616980448198e-06,0
"C5","C8","CD34",0.0176680296052575,0
"C5","C8","CD96",8.54504328420802e-05,0
"C5","C8","CLDN",0.000460005410735238,0
"C5","C8","COLLAGEN",0.00742230239816154,0.00307692307692308
"C5","C8","DESMOSOME",2.41567104776999e-05,0
"C5","C8","EDN",0.000513592956350524,0
"C5","C8","EGF",0.00358650292169788,0
"C5","C8","EPHA",0.0120812795421342,0
"C5","C8","EPHB",0.00835604206217906,0
"C5","C8","FGF",0.001093814704005,0.005
"C5","C8","GDF",2.42474186105124e-05,0.01
"C5","C8","HGF",0.000189328147963092,0
"C5","C8","IGF",0.00131316510460053,0
"C5","C8","JAM",0.0033854644779199,0
"C5","C8","LAMININ",0.0236170855890681,0.00551020408163265
"C5","C8","LIFR",0.00472057964651089,0
"C5","C8","NCAM",0.00163771104043948,0
"C5","C8","NOTCH",0.00103927279877408,0.02
"C5","C8","PARs",0.000327397912626246,0
"C5","C8","SELL",0.00576814220709258,0.015
"C5","C8","SELPLG",0.00387592115009791,0.00333333333333333
"C5","C8","SEMA3",0.00505460575441934,0.006
"C5","C8","SEMA4",0.000571643250028926,0.00333333333333333
"C5","C8","SEMA5",8.32834144589289e-06,0.01
"C5","C8","SEMA6",0.000758628581495514,0.02
"C5","C8","SEMA7",0.000614977025884929,0
"C5","C8","TENASCIN",0.00212604821655019,0
"C5","C8","TGFb",0.00600394411346113,0.00166666666666667
"C5","C8","THBS",0.00154712516686677,0.02
"C5","C8","TRAIL",0.00260875631124385,0.01
"C5","C8","WNT",0.00206642006901356,0
"C5","C8","ncWNT",0.0139169206590513,0
"C6","C2","ANGPT",0.000308663020621942,0.02
"C6","C2","CDH",0.00680723386101284,0
"C6","C2","NCAM",0.000820926887675747,0.01
"C6","C2","THBS",0.0365236154802034,0
"C6","C2","VISFATIN",0.0023689759522537,0
"C6","C3","ACTIVIN",4.80461952350847e-05,0.015
"C6","C3","ANGPT",0.00322652104324714,0
"C6","C3","APP",0.0571294431432732,0
"C6","C3","CXCL",5.76991800437062e-05,0.03
"C6","C3","EPHA",0.000264506778167857,0
"C6","C3","FGF",2.55928279158019e-05,0
"C6","C3","GAS",0.00385999488646254,0
"C6","C3","LAMININ",0.0170615949440107,0.0114285714285714
"C6","C3","NCAM",0.00115009774259592,0
"C6","C3","SEMA3",0.000399486493416703,0.03
"C6","C3","TGFb",0.000638397040657216,0.015
"C6","C3","THBS",0.0768369866338138,0
"C6","C3","VEGF",0.0287643843078459,0
"C6","C3","VISFATIN",0.00861532549243716,0
"C6","C4","ANGPT",0.00106501064191473,0
"C6","C4","CDH",0.00362895805183562,0
"C6","C4","COMPLEMENT",7.29867690403185e-05,0
"C6","C4","CSF",4.11688389712266e-05,0
"C6","C4","CXCL",0.0012605382526621,0
"C6","C4","EPHA",5.08678805644782e-05,0
"C6","C4","GAS",0.00517126904580714,0
"C6","C4","ICAM",2.01373131460318e-05,0
"C6","C4","LAMININ",0.00145966427440155,0
"C6","C4","MHC-II",0.00376263235587043,0
"C6","C4","NCAM",0.0018550903251868,0.01
"C6","C4","NEGR",0.000110398925580115,0
"C6","C4","PTN",0.00356282961857966,0
"C6","C4","THBS",0.0447047356949765,0
"C6","C4","VISFATIN",0.00502944754299314,0
"C6","C5","ACTIVIN",0.000430192916689611,0
"C6","C5","AGT",0.000137479155238855,0
"C6","C5","CADM",0.000245765431259245,0
"C6","C5","CD45",1.87545702266572e-05,0
"C6","C5","CDH",0.00413811562129718,0
"C6","C5","CSF",4.08763635584755e-05,0.01
"C6","C5","EPHA",0.000308496000592482,0.00333333333333333
"C6","C5","EPHB",0.000151860766101663,0.00333333333333333
"C6","C5","FGF",8.09392117658424e-05,0.005
"C6","C5","GAS",0.000461643972923385,0
"C6","C5","ICAM",0.000184093702958427,0
"C6","C5","IGF",0.000448544002439678,0
"C6","C5","LAMININ",0.00227720644934116,0.006
"C6","C5","NCAM",0.0007809171292774,0
"C6","C5","PTN",0.00462151806161802,0.01
"C6","C5","SEMA3",0.000320000614250205,0.0114285714285714
"C6","C5","SEMA5",0.000173858395745761,0
"C6","C5","TGFb",0.000438038499512326,0
"C6","C5","THBS",0.0054159586207452,0.005
"C6","C5","VWF",0.00246488717002852,0
"C6","C6","CDH",0.0304460599248608,0
"C6","C6","IGF",7.35809133692424e-05,0.01
"C6","C6","NCAM",0.000544706557849117,0.01
"C6","C6","THBS",0.0254832212617764,0
"C6","C6","VISFATIN",0.00209256494667391,0.02
"C6","C7","ANNEXIN",0.0200492507046107,0
"C6","C7","CDH",0.0232872903718899,0
"C6","C7","COLLAGEN",0.0127346656331271,0.015
"C6","C7","COMPLEMENT",0.00592752302808247,0
"C6","C7","ICAM",0.0012633003628991,0
"C6","C7","IGF",0.000135341213279719,0.00666666666666667
"C6","C7","JAM",0.000183577206980469,0
"C6","C7","LAMININ",0.0127621606074572,0.0133333333333333
"C6","C7","NCAM",0.00033998111614253,0
"C6","C7","THBS",0.0353478677987908,0
"C6","C8","ANGPT",0.00391974348591356,0
"C6","C8","APP",0.0719667149520294,0
"C6","C8","CD34",0.00920343949894969,0
"C6","C8","EPHA",0.000715300725369952,0
"C6","C8","IGF",0.000326552296269704,0
"C6","C8","LAMININ",0.00810067435210441,0.01
"C6","C8","NCAM",0.0011759289533482,0.01
"C6","C8","SEMA3",0.000386607503432913,0.0275
"C6","C8","TGFb",0.0019753403016896,0.01
"C6","C8","THBS",0.0583985365970106,0
"C6","C8","VEGF",0.0127604377758829,0.04
"C6","C8","VISFATIN",0.00657865336707122,0.005
"C7","C2","CDH",0.00517697358881597,0
"C7","C2","GRN",0.00303379836984762,0.02
"C7","C2","IL1",3.02027006694822e-05,0
"C7","C2","ITGB2",0.00528491313428626,0
"C7","C2","RESISTIN",0.0118463729349344,0
"C7","C2","SELL",0.0456455532473498,0
"C7","C2","SEMA4",0.000843057608661521,0
"C7","C2","VISFATIN",0.00675691202594329,0
"C7","C3","ACTIVIN",5.25798308237589e-05,0.01
"C7","C3","ANGPT",0.00187790132841895,0.015
"C7","C3","CALCR",0.00272951014451993,0
"C7","C3","CD39",7.11599577679423e-06,0
"C7","C3","CD46",0.00276685183124778,0.02
"C7","C3","CXCL",4.00956816069659e-05,0.02
"C7","C3","EPHB",0.000630402374903357,0.01
"C7","C3","FGF",7.83611406650889e-06,0
"C7","C3","GAS",0.00321032113139029,0.005
"C7","C3","GDF",3.46943083627628e-05,0.0133333333333333
"C7","C3","GRN",0.00611224592885281,0
"C7","C3","IL1",1.68155472632155e-05,0
"C7","C3","ITGB2",0.0304799422814868,0
"C7","C3","NCAM",0.000718002281288578,0.04
"C7","C3","RESISTIN",0.035316338838032,0
"C7","C3","SELL",0.120512234037833,0
"C7","C3","SEMA4",0.00215605086360579,0
"C7","C3","TGFb",0.000463890070931358,0.03
"C7","C3","THBS",0.0541051035409549,0
"C7","C3","VEGF",0.0259444432940116,0.0125
"C7","C3","VISFATIN",0.0183852160271619,0
"C7","C4","CDH",0.00275774762513291,0.01
"C7","C4","COMPLEMENT",2.86991294159909e-05,0
"C7","C4","CXCL",0.000876281014612003,0
"C7","C4","GAS",0.00430219154137007,0
"C7","C4","GDF",3.80816551277865e-05,0.01
"C7","C4","ICAM",2.43210923178836e-05,0.01
"C7","C4","IL1",7.65758962354403e-05,0
"C7","C4","IL16",6.20441645240994e-05,0
"C7","C4","ITGB2",0.011202267000888,0
"C7","C4","MHC-II",0.00241303687707631,0.00666666666666667
"C7","C4","NCAM",0.00108419036500577,0
"C7","C4","PDGF",0.000179130323615831,0.02
"C7","C4","PTN",0.000867293220349182,0.04
"C7","C4","RESISTIN",0.0343557517114139,0
"C7","C4","SELL",0.0924410854360323,0
"C7","C4","SEMA4",0.00114218646779551,0
"C7","C4","THBS",0.0312019100551055,0.025
"C7","C4","VISFATIN",0.0107553215317618,0
"C7","C5","ACTIVIN",0.000470781497054471,0
"C7","C5","AGT",0.000161108356677366,0
"C7","C5","CADM",0.000378292692637478,0
"C7","C5","CALCR",0.000174773461208295,0
"C7","C5","CD39",0.000103037093681741,0
"C7","C5","CD45",0.000241574523007621,0
"C7","C5","CDH",0.00314505666370006,0.03
"C7","C5","EPHA",0.000124453359940208,0.0166666666666667
"C7","C5","EPHB",0.000465999982246859,0.00166666666666667
"C7","C5","FGF",2.47830922820745e-05,0.02
"C7","C5","GAS",0.000383755300943624,0
"C7","C5","GDF",0.000120826503349857,0
"C7","C5","GDNF",4.6299075984062e-05,0
"C7","C5","ICAM",0.000222334627524384,0
"C7","C5","IGF",8.10422976103966e-05,0
"C7","C5","IL1",0.000393463666726892,0
"C7","C5","ITGB2",0.000757066175962868,0
"C7","C5","LAMININ",0.00062466170320348,0.0133333333333333
"C7","C5","NCAM",0.000487448456718204,0
"C7","C5","RESISTIN",0.0044676479667591,0
"C7","C5","SELL",0.0174954923633362,0
"C7","C5","SELPLG",0.000817385173179608,0
"C7","C5","SEMA3",4.88945284299218e-05,0.01
"C7","C5","SEMA4",0.00256502323892179,0
"C7","C5","SEMA5",0.000229129844802904,0
"C7","C5","TGFb",0.000340642357758324,0.01
"C7","C5","THBS",0.0015390265614869,0
"C7","C5","VISFATIN",0.00340020627607497,0
"C7","C5","VWF",0.00221048952621045,0.02
"C7","C6","CDH",0.0232872903718899,0
"C7","C6","ITGB2",0.000762356576319033,0
"C7","C6","NCAM",0.00033998111614253,0
"C7","C6","RESISTIN",0.016511816343913,0
"C7","C6","SELL",0.0137017833967401,0
"C7","C6","SEMA4",3.6469523270416e-05,0
"C7","C6","VISFATIN",0.0060656086465478,0.005
"C7","C7","ANNEXIN",0.0659352995577231,0
"C7","C7","CDH",0.0177808900319082,0
"C7","C7","COLLAGEN",0.00850230794131795,0.015
"C7","C7","COMPLEMENT",0.00233355133456815,0
"C7","C7","ICAM",0.0015256202225759,0
"C7","C7","IL1",0.0060231016505358,0
"C7","C7","ITGB2",0.000920603744204836,0
"C7","C7","LAMININ",0.00735146105133474,0
"C7","C7","RESISTIN",0.0670033790732291,0
"C7","C7","SELL",0.00326527111007844,0
"C7","C7","SELPLG",0.0188396009547405,0
"C7","C7","SEMA4",0.00015009686060145,0
"C7","C7","THBS",0.00443453663918703,0.01
"C7","C7","VISFATIN",0.00568033240002639,0.01
"C7","C8","ANGPT",0.00228186455329951,0.02
"C7","C8","CALCR",0.0045352893551882,0
"C7","C8","CD34",0.00393126796414741,0.01
"C7","C8","EPHB",0.00139557837517951,0.01
"C7","C8","IGF",7.95457781532375e-05,0.01
"C7","C8","IL1",0.000152129308119098,0
"C7","C8","ITGB2",0.0178679837341039,0
"C7","C8","LAMININ",0.00548426276372218,0.01
"C7","C8","RESISTIN",0.0713852124630689,0
"C7","C8","SELL",0.127034333506281,0
"C7","C8","SELPLG",0.0324165872904113,0
"C7","C8","SEMA4",0.00160730555910711,0
"C7","C8","TGFb",0.00146133876341648,0.025
"C7","C8","THBS",0.0408485308053564,0.015
"C7","C8","VCAM",0.00199149109203287,0
"C7","C8","VISFATIN",0.0140562924421213,0
"C8","C2","BMP",0.000438701189396443,0
"C8","C2","EDN",0.00244816184535522,0.02
"C8","C2","FGF",0.000971787114912719,0
"C8","C2","JAM",0.00464411947276788,0.005
"C8","C2","LAMININ",0.000786753853826883,0.03
"C8","C2","MK",0.00754253274685901,0.01
"C8","C2","NOTCH",0.00325685643894478,0.0075
"C8","C2","NRG",1.7149284659165e-06,0.04
"C8","C2","PECAM1",0.0414784787068485,0
"C8","C2","SELE",0.00343240591106048,0
"C8","C2","SEMA6",4.61581426112144e-05,0.02
"C8","C2","THBS",0.00105536880305197,0.02
"C8","C2","VEGF",0.000635243906145514,0.01
"C8","C2","VISFATIN",0.00525850245465302,0.015
"C8","C3","AGRN",0.0001979294198923,0.01
"C8","C3","APP",0.0770656731949021,0
"C8","C3","BMP",0.000742817467750037,0
"C8","C3","CD39",0.000127691792240648,0
"C8","C3","CD46",0.0107535405095815,0
"C8","C3","CDH5",0.0536391086485585,0
"C8","C3","COLLAGEN",0.0276441205616954,0.012
"C8","C3","CXCL",0.000114044656564036,0.03
"C8","C3","EDN",0.0151363116676701,0
"C8","C3","EPHA",0.0150849376568116,0
"C8","C3","EPHB",0.0103858176163822,0.00333333333333333
"C8","C3","ESAM",0.0961180160860654,0
"C8","C3","FGF",0.00143196849349128,0
"C8","C3","FN1",0.0143910168933832,0
"C8","C3","GAS",0.00510327840416435,0
"C8","C3","GRN",0.0065690589792773,0
"C8","C3","HGF",4.73720857699408e-06,0.01
"C8","C3","IL6",0.0014400025729312,0
"C8","C3","JAM",0.0427673048428429,0
"C8","C3","LAMININ",0.110529100418414,0.0178260869565217
"C8","C3","MK",0.0187124573945503,0.0075
"C8","C3","NOTCH",0.0219546472076868,0.00285714285714286
"C8","C3","PDGF",0.000851783581418392,0.02
"C8","C3","PECAM1",0.112213705872428,0
"C8","C3","PERIOSTIN",0.0159353693803241,0
"C8","C3","PROS",0.00405897846577569,0
"C8","C3","PTPRM",0.0192118164472788,0
"C8","C3","SELE",0.00935531076063175,0
"C8","C3","SEMA3",0.000108603345615994,0.025
"C8","C3","SEMA6",0.000838855000378662,0
"C8","C3","TGFb",5.52316960346725e-05,0.02
"C8","C3","THBS",0.00227692888822031,0.01
"C8","C3","TRAIL",0.0043936905305535,0
"C8","C3","VEGF",0.00225392813586427,0
"C8","C3","VISFATIN",0.0143244329781477,0
"C8","C3","VWF",0.00256949299618546,0
"C8","C4","AGRN",0.000173653790367433,0.02
"C8","C4","APP",0.0675265304448512,0.02
"C8","C4","CD46",0.0036054013350535,0.02
"C8","C4","CDH5",0.0176260876034445,0.04
"C8","C4","CLDN",8.63141830190449e-05,0
"C8","C4","COLLAGEN",0.00614067127675368,0.01
"C8","C4","CSF",0.000182141274891191,0
"C8","C4","CXCL",0.00248857921302271,0
"C8","C4","EDN",0.00578659158037954,0
"C8","C4","EPHA",0.00292913070747922,0
"C8","C4","EPHB",0.00180881194157787,0.03
"C8","C4","ESAM",0.0393318789806967,0.02
"C8","C4","FGF",0.0020550020249699,0
"C8","C4","FN1",0.013761017864944,0.0133333333333333
"C8","C4","GAS",0.00683296662676486,0
"C8","C4","ICAM",0.000183827791856532,0
"C8","C4","IL6",0.00369062975219031,0
"C8","C4","JAM",0.0200844760717335,0.00833333333333333
"C8","C4","LAMININ",0.0330539672201299,0.0157142857142857
"C8","C4","MHC-II",0.0774838002999347,0
"C8","C4","MK",0.0260015594689604,0
"C8","C4","NOTCH",0.00875244160312574,0.00666666666666667
"C8","C4","PDGF",0.000917082524555807,0
"C8","C4","PECAM1",0.0530000270766028,0
"C8","C4","PERIOSTIN",0.0208010171337891,0
"C8","C4","PROS",0.00581806135773854,0
"C8","C4","PTPRM",0.00609859981648367,0
"C8","C4","SELE",0.0154528491923068,0
"C8","C4","SEMA3",8.49933498048942e-06,0.03
"C8","C4","THBS",0.00128701661512277,0.02
"C8","C4","TRAIL",0.00130377828145079,0.01
"C8","C4","TWEAK",9.47452676609383e-06,0
"C8","C4","VEGF",0.000319407530285984,0.0266666666666667
"C8","C4","VISFATIN",0.00837250276511617,0
"C8","C5","AGRN",0.000372036120949149,0
"C8","C5","AGT",2.73980408971744e-05,0
"C8","C5","BMP",0.00484200871666536,0.00333333333333333
"C8","C5","CADM",1.79616980448198e-06,0
"C8","C5","CCL",0.00277622497516905,0
"C8","C5","CD39",0.00184593159028055,0
"C8","C5","CLDN",0.000460005410735238,0
"C8","C5","COLLAGEN",0.00137146530027803,0.015
"C8","C5","CSF",0.000180847471396608,0
"C8","C5","CSF3",0.000420725492049908,0
"C8","C5","EPHA",0.010986113639832,0.005
"C8","C5","EPHB",0.00293983124028136,0
"C8","C5","FGF",0.000547528185145641,0.00666666666666667
"C8","C5","FN1",0.00219318674899144,0
"C8","C5","GAS",0.000610914590916105,0
"C8","C5","HGF",2.74008547486908e-05,0
"C8","C5","HSPG",0.000696970475753577,0.04
"C8","C5","ICAM",0.00167851595252344,0
"C8","C5","IGF",0.000129792671372863,0.0133333333333333
"C8","C5","IL6",0.00325610591887908,0
"C8","C5","JAM",0.0033854644779199,0
"C8","C5","LAMININ",0.0153731423427495,0.008
"C8","C5","MK",0.015740934036171,0
"C8","C5","NOTCH",0.0121612635331455,0.00142857142857143
"C8","C5","NRG",7.80889188440089e-05,0
"C8","C5","PDGF",0.000361299331819457,0
"C8","C5","PERIOSTIN",0.0136477136043537,0
"C8","C5","PROS",0.000519691437975629,0
"C8","C5","SELE",0.00473326040378248,0
"C8","C5","SEMA3",0.000137414220049072,0.0155555555555556
"C8","C5","SEMA6",0.00150905096486067,0.005
"C8","C5","TGFb",3.72152095020878e-05,0
"C8","C5","THBS",0.000151351479598811,0.015
"C8","C5","VEGF",0.000239326206669766,0.01
"C8","C5","VISFATIN",0.00264569345403913,0.03
"C8","C5","VWF",0.00723346705113029,0
"C8","C6","AGRN",0.000289062348671321,0.01
"C8","C6","FGF",0.000753061068228256,0
"C8","C6","IL6",0.0024642461251376,0
"C8","C6","JAM",0.00307104132983965,0
"C8","C6","LAMININ",0.00436456411925707,0.03
"C8","C6","MK",0.00238621904999761,0
"C8","C6","SELE",0.00374762863735558,0
"C8","C6","THBS",0.000795627162206411,0.035
"C8","C6","VISFATIN",0.00348453726358063,0.01
"C8","C7","ANGPTL",7.12124594340384e-05,0
"C8","C7","ANNEXIN",0.194474887715079,0
"C8","C7","COLLAGEN",0.0169194255631839,0
"C8","C7","CSF3",0.00869949442648752,0
"C8","C7","CXCL",0.0119195754647611,0
"C8","C7","FGF",0.00087313175622296,0
"C8","C7","FN1",0.00992805893551119,0
"C8","C7","GALECTIN",0.000126254690351822,0.01
"C8","C7","ICAM",0.0198856316969017,0
"C8","C7","IL1",0.00307771678282679,0
"C8","C7","IL6",0.00218418744535819,0
"C8","C7","JAM",0.00340616363424599,0.01
"C8","C7","LAMININ",0.0416153991748794,0
"C8","C7","MK",0.00499943360055821,0.01
"C8","C7","NOTCH",0.000167715299243804,0
"C8","C7","PERIOSTIN",0.00389056260872996,0
"C8","C7","PROS",0.00040692314073142,0.04
"C8","C7","SELE",0.0176269379484855,0
"C8","C7","THBS",0.00100959926781281,0.02
"C8","C7","VISFATIN",0.00301144316550886,0.02
"C8","C8","ANGPT",0.000337700770786704,0.01
"C8","C8","APP",0.0965504480607436,0
"C8","C8","BMP",0.000887751782738515,0
"C8","C8","CADM",7.56697973902874e-06,0.01
"C8","C8","CD34",0.0843364158694174,0
"C8","C8","CD46",0.00691354192669266,0
"C8","C8","CDH5",0.0492373018990426,0
"C8","C8","CLDN",0.0028886749269523,0
"C8","C8","COLLAGEN",0.00874621037693817,0.0233333333333333
"C8","C8","EDN",0.00509712244599715,0.01
