region,ndufb7,cm_score,fb_score,ndufb7_residual,cm_bin
FZ,0.0,2.510199914974558,1.7344934168164852,-0.9713333213840616,Q1_low
FZ,0.0,1.5508225582778359,1.7289737496500979,-0.531404118519,Q1_low
FZ,2.5116320170921016,1.637325908683404,2.932499598914667,1.9405611816931985,Q1_low
FZ,2.1369839541960753,4.169744242093574,2.084225931335729,0.4046549642645676,Q4
FZ,2.24257055439926,2.5931193081627395,3.5580278126279357,1.2332139648061875,Q1_low
FZ,2.359695567046358,1.788115057119215,2.0608614851782066,1.7194793120594065,Q1_low
FZ,2.668811590697051,1.199097581016892,2.725826046794257,2.298693422689653,Q1_low
FZ,0.0,1.8344482242866493,2.4731954084926864,-0.661462653138734,Q1_low
FZ,0.0,0.5014959427143201,2.0529299543360353,-0.050228053326666744,Q1_low
FZ,0.0,0.0,3.484711510272727,0.17973642183877803,Q1_low
FZ,0.0,1.3192744543363606,2.3665940516366177,-0.42522611454502146,Q1_low
FZ,0.0,1.7989690275484755,3.773919540587805,-0.6451934191085925,Q1_low
FZ,1.4738174998780655,3.667711233130686,2.2817611876021644,-0.028300739400079156,Q3
FZ,0.0,1.7738299923510865,2.5514041818663666,-0.6336657385374529,Q1_low
FZ,0.0,3.993008477337497,1.0601438927750024,-1.6512855677950953,Q4
FZ,1.874217688193669,1.9974976867022047,2.143200659863018,1.1379875626653115,Q1_low
FZ,0.0,3.7031260655368663,2.0082002297865316,-1.5183579585932794,Q3
FZ,2.089037952869073,3.6837495764543307,0.5222594882172682,0.5795652189862806,Q3
FZ,0.0,0.0,2.81974020265412,0.17973642183877803,Q1_low
FZ,2.1631194885386464,3.7489153183820627,1.7945150415219893,0.6237645475136231,Q3
FZ,0.0,3.516912482690219,0.4202362757219412,-1.4329684166236438,Q3
FZ,0.0,1.7655854518423055,3.325273117084786,-0.6298851467727014,Q1_low
FZ,0.0,1.2405988154769436,1.6014559839433797,-0.3891488495911185,Q1_low
FZ,1.6239953874676598,1.7802172816517874,2.849718309776028,0.9874007127082796,Q1_low
FZ,2.064020634860338,0.8256082539441352,2.944701506076333,1.865168612328236,Q1_low
