Sample,Cells,Mean_NDUFB7,Pct_Zero
V_sham_1_Np_2,3540,5.512711864406779,3.1355932203389827
filtered_feature_bc_matrix,1551,0.874274661508704,51.901998710509346
snd0_1,12627,0.03318286212085214,97.03017343787123
snd3_2,4904,0.09767536704730832,92.53670473083197
